,Search Term,vegetarian recipes
852,2020-04-25,62.43180428134557
853,2020-05-02,67.63445463812437
854,2020-05-09,66.14798310761614
855,2020-05-16,58.715625455075006
856,2020-05-23,60.945332750837345
857,2020-05-30,54.99944662880443
858,2020-06-06,61.68856851609146
859,2020-06-13,57.229153924566766
860,2020-06-20,54.99944662880443
861,2020-06-27,58.715625455075006
862,2020-07-04,61.68856851609146
863,2020-07-11,62.43180428134557
864,2020-07-18,57.229153924566766
865,2020-07-25,56.485918159312654
866,2020-08-01,58.715625455075006
867,2020-08-08,53.5129750982962
868,2020-08-15,49.79679627202563
869,2020-08-22,50.540032037279744
870,2020-08-29,52.02650356778798
871,2020-09-05,55.74268239405854
872,2020-09-12,54.99944662880443
873,2020-09-19,47.567088976263285
874,2020-09-26,52.02650356778798
875,2020-10-03,54.99944662880443
876,2020-10-10,56.485918159312654
877,2020-10-17,59.45886122032912
878,2020-10-24,52.02650356778798
879,2020-10-31,46.82385321100917
880,2020-11-07,56.485918159312654
881,2020-11-14,60.945332750837345
882,2020-11-21,52.02650356778798
883,2020-11-28,50.540032037279744
884,2020-12-05,53.5129750982962
885,2020-12-12,54.256210863550315
886,2020-12-19,57.229153924566766
887,2020-12-26,74.3235765254114
888,2021-01-02,67.63445463812437
889,2021-01-09,63.17504004659968
890,2021-01-16,60.945332750837345
891,2021-01-23,57.97238968982089
892,2021-01-30,57.229153924566766
893,2021-02-06,53.5129750982962
894,2021-02-13,59.45886122032912
895,2021-02-20,53.5129750982962
896,2021-02-27,51.283267802533864
897,2021-03-06,51.283267802533864
898,2021-03-13,49.05356050677152
899,2021-03-20,49.05356050677152
900,2021-03-27,50.540032037279744
901,2021-04-03,43.10767438473861
902,2021-04-10,43.10767438473861
903,2021-04-17,46.82385321100917
904,2021-04-24,42.364438619484496
905,2021-05-01,45.33738168050095
906,2021-05-08,40.87796708897626
907,2021-05-15,42.364438619484496
908,2021-05-22,43.85091014999272
909,2021-05-29,43.85091014999272
910,2021-06-05,39.39149555846804
911,2021-06-12,42.364438619484496
912,2021-06-19,43.10767438473861
913,2021-06-26,43.85091014999272
914,2021-07-03,43.10767438473861
915,2021-07-10,43.10767438473861
916,2021-07-17,41.62120285423038
917,2021-07-24,40.87796708897626
918,2021-07-31,42.364438619484496
919,2021-08-07,39.39149555846804
920,2021-08-14,38.648259793213924
921,2021-08-21,43.85091014999272
922,2021-08-28,40.13473132372215
923,2021-09-04,40.13473132372215
924,2021-09-11,37.1617882627057
925,2021-09-18,41.62120285423038
926,2021-09-25,40.13473132372215
927,2021-10-02,42.364438619484496
928,2021-10-09,40.13473132372215
929,2021-10-16,40.87796708897626
930,2021-10-23,42.364438619484496
931,2021-10-30,41.62120285423038
932,2021-11-06,42.364438619484496
933,2021-11-13,46.08061744575506
934,2021-11-20,43.85091014999272
935,2021-11-27,40.13473132372215
936,2021-12-04,39.39149555846804
937,2021-12-11,40.87796708897626
938,2021-12-18,43.10767438473861
939,2021-12-25,52.02650356778798
940,2022-01-01,69.1209261686326
941,2022-01-08,58.715625455075006
942,2022-01-15,49.05356050677152
943,2022-01-22,53.5129750982962
944,2022-01-29,48.310324741517405
945,2022-02-05,49.79679627202563
946,2022-02-12,49.05356050677152
947,2022-02-19,50.540032037279744
948,2022-02-26,49.05356050677152
949,2022-03-05,50.540032037279744
950,2022-03-12,45.33738168050095
951,2022-03-19,47.567088976263285
952,2022-03-26,45.33738168050095
953,2022-04-02,46.08061744575506
954,2022-04-09,48.310324741517405
955,2022-04-16,37.90502402795981
956,2022-04-23,38.648259793213924
957,2022-04-30,40.87796708897626
958,2022-05-07,36.418552497451586
959,2022-05-14,37.1617882627057
960,2022-05-21,37.1617882627057
961,2022-05-28,38.648259793213924
962,2022-06-04,39.39149555846804
963,2022-06-11,43.10767438473861
964,2022-06-18,40.87796708897626
965,2022-06-25,40.87796708897626
966,2022-07-02,41.62120285423038
967,2022-07-09,40.13473132372215
968,2022-07-16,40.87796708897626
969,2022-07-23,39.39149555846804
970,2022-07-30,40.87796708897626
971,2022-08-06,40.13473132372215
972,2022-08-13,38.648259793213924
973,2022-08-20,37.1617882627057
974,2022-08-27,37.1617882627057
975,2022-09-03,37.1617882627057
976,2022-09-10,34.93208096694335
977,2022-09-17,36.418552497451586
978,2022-09-24,36.418552497451586
979,2022-10-01,38.648259793213924
980,2022-10-08,37.1617882627057
981,2022-10-15,38.648259793213924
982,2022-10-22,34.18884520168924
983,2022-10-29,40.13473132372215
984,2022-11-05,42.364438619484496
985,2022-11-12,46.08061744575506
986,2022-11-19,40.87796708897626
987,2022-11-26,38.648259793213924
988,2022-12-03,37.1617882627057
989,2022-12-10,37.90502402795981
990,2022-12-17,40.87796708897626
991,2022-12-24,43.10767438473861
992,2022-12-31,50.540032037279744
993,2023-01-07,46.82385321100917
994,2023-01-14,39.39149555846804
995,2023-01-21,41.62120285423038
996,2023-01-28,38.648259793213924
997,2023-02-04,39.39149555846804
998,2023-02-11,34.93208096694335
999,2023-02-18,38.648259793213924
1000,2023-02-25,38.648259793213924
1001,2023-03-04,40.13473132372215
1002,2023-03-11,40.13473132372215
1003,2023-03-18,36.418552497451586
1004,2023-03-25,36.418552497451586
1005,2023-04-01,38.648259793213924
1006,2023-04-08,29.72943061016456
1007,2023-04-15,32.702373671181014
1008,2023-04-22,32.702373671181014
1009,2023-04-29,32.702373671181014
1010,2023-05-06,31.215902140672785
1011,2023-05-13,30.472666375418672
1012,2023-05-20,31.215902140672785
1013,2023-05-27,31.215902140672785
1014,2023-06-03,31.215902140672785
1015,2023-06-10,32.702373671181014
1016,2023-06-17,28.986194844910447
1017,2023-06-24,32.702373671181014
1018,2023-07-01,31.215902140672785
1019,2023-07-08,33.44560943643513
1020,2023-07-15,28.986194844910447
1021,2023-07-22,30.472666375418672
1022,2023-07-29,29.72943061016456
1023,2023-08-05,28.986194844910447
1024,2023-08-12,29.72943061016456
1025,2023-08-19,32.702373671181014
1026,2023-08-26,31.215902140672785
1027,2023-09-02,32.702373671181014
1028,2023-09-09,31.959137905926898
1029,2023-09-16,31.959137905926898
1030,2023-09-23,31.215902140672785
1031,2023-09-30,28.986194844910447
1032,2023-10-07,28.986194844910447
1033,2023-10-14,28.986194844910447
1034,2023-10-21,33.44560943643513
1035,2023-10-28,32.702373671181014
1036,2023-11-04,34.18884520168924
1037,2023-11-11,34.93208096694335
1038,2023-11-18,33.44560943643513
1039,2023-11-25,32.702373671181014
1040,2023-12-02,32.702373671181014
1041,2023-12-09,32.702373671181014
1042,2023-12-16,37.90502402795981
1043,2023-12-23,36.418552497451586
1044,2023-12-30,55.74268239405854
1045,2024-01-06,53.5129750982962
1046,2024-01-13,49.05356050677152
1047,2024-01-20,40.87796708897626
1048,2024-01-27,36.418552497451586
1049,2024-02-03,37.90502402795981
1050,2024-02-10,37.1617882627057
1051,2024-02-17,37.1617882627057
1052,2024-02-24,34.93208096694335
1053,2024-03-02,31.959137905926898
1054,2024-03-09,33.44560943643513
1055,2024-03-16,31.215902140672785
1056,2024-03-23,31.215902140672785
1057,2024-03-30,28.986194844910447
1058,2024-04-06,28.242959079656327
1059,2024-04-13,28.986194844910447
1060,2024-04-20,27.499723314402214
1061,2024-04-27,29.72943061016456
1062,2024-05-04,28.986194844910447
1063,2024-05-11,26.01325178389399
1064,2024-05-18,26.01325178389399
1065,2024-05-25,26.7564875491481
