,Search Term,food
879,2020-10-31,62.169830282756365
880,2020-11-07,70.77796062959956
881,2020-11-14,82.25546775872381
882,2020-11-21,81.29900883129679
883,2020-11-28,73.64733741188061
884,2020-12-05,79.38609097644274
885,2020-12-12,76.51671419416168
886,2020-12-19,87.03776239585892
887,2020-12-26,87.03776239585892
888,2021-01-02,76.51671419416168
889,2021-01-09,78.42963204901572
890,2021-01-16,71.73441955702657
891,2021-01-23,77.4731731215887
892,2021-01-30,77.4731731215887
893,2021-02-06,76.51671419416168
894,2021-02-13,81.29900883129679
895,2021-02-20,79.38609097644274
896,2021-02-27,81.29900883129679
897,2021-03-06,79.38609097644274
898,2021-03-13,80.34254990386977
899,2021-03-20,79.38609097644274
900,2021-03-27,87.03776239585892
901,2021-04-03,84.16838561357785
902,2021-04-10,84.16838561357785
903,2021-04-17,85.12484454100488
904,2021-04-24,82.25546775872381
905,2021-05-01,87.03776239585892
906,2021-05-08,86.0813034684319
907,2021-05-15,87.03776239585892
908,2021-05-22,86.0813034684319
909,2021-05-29,87.99422132328594
910,2021-06-05,87.03776239585892
911,2021-06-12,90.86359810556701
912,2021-06-19,90.86359810556701
913,2021-06-26,92.77651596042105
914,2021-07-03,94.68943381527508
915,2021-07-10,90.86359810556701
916,2021-07-17,87.99422132328594
917,2021-07-24,94.68943381527508
918,2021-07-31,87.99422132328594
919,2021-08-07,91.82005703299401
920,2021-08-14,87.03776239585892
921,2021-08-21,89.90713917813999
922,2021-08-28,87.99422132328594
923,2021-09-04,85.12484454100488
924,2021-09-11,85.12484454100488
925,2021-09-18,85.12484454100488
926,2021-09-25,84.16838561357785
927,2021-10-02,81.29900883129679
928,2021-10-09,87.99422132328594
929,2021-10-16,86.0813034684319
930,2021-10-23,83.21192668615083
931,2021-10-30,83.21192668615083
932,2021-11-06,82.25546775872381
933,2021-11-13,87.99422132328594
934,2021-11-20,87.99422132328594
935,2021-11-27,77.4731731215887
936,2021-12-04,82.25546775872381
937,2021-12-11,82.25546775872381
938,2021-12-18,89.90713917813999
939,2021-12-25,87.99422132328594
940,2022-01-01,79.38609097644274
941,2022-01-08,77.4731731215887
942,2022-01-15,69.82150170217254
943,2022-01-22,73.64733741188061
944,2022-01-29,80.34254990386977
945,2022-02-05,82.25546775872381
946,2022-02-12,84.16838561357785
947,2022-02-19,88.95068025071295
948,2022-02-26,87.99422132328594
949,2022-03-05,87.03776239585892
950,2022-03-12,87.03776239585892
951,2022-03-19,87.99422132328594
952,2022-03-26,86.0813034684319
953,2022-04-02,87.99422132328594
954,2022-04-09,90.86359810556701
955,2022-04-16,86.0813034684319
956,2022-04-23,88.95068025071295
957,2022-04-30,88.95068025071295
958,2022-05-07,83.21192668615083
959,2022-05-14,84.16838561357785
960,2022-05-21,87.99422132328594
961,2022-05-28,90.86359810556701
962,2022-06-04,94.68943381527508
963,2022-06-11,93.73297488784806
964,2022-06-18,90.86359810556701
965,2022-06-25,92.77651596042105
966,2022-07-02,93.73297488784806
967,2022-07-09,92.77651596042105
968,2022-07-16,89.90713917813999
969,2022-07-23,93.73297488784806
970,2022-07-30,88.95068025071295
971,2022-08-06,90.86359810556701
972,2022-08-13,83.21192668615083
973,2022-08-20,90.86359810556701
974,2022-08-27,85.12484454100488
975,2022-09-03,86.0813034684319
976,2022-09-10,84.16838561357785
977,2022-09-17,83.21192668615083
978,2022-09-24,86.0813034684319
979,2022-10-01,85.12484454100488
980,2022-10-08,87.03776239585892
981,2022-10-15,84.16838561357785
982,2022-10-22,80.34254990386977
983,2022-10-29,80.34254990386977
984,2022-11-05,82.25546775872381
985,2022-11-12,83.21192668615083
986,2022-11-19,84.16838561357785
987,2022-11-26,73.64733741188061
988,2022-12-03,81.29900883129679
989,2022-12-10,81.29900883129679
990,2022-12-17,80.34254990386977
991,2022-12-24,90.86359810556701
992,2022-12-31,81.29900883129679
993,2023-01-07,81.29900883129679
994,2023-01-14,83.21192668615083
995,2023-01-21,81.29900883129679
996,2023-01-28,81.29900883129679
997,2023-02-04,83.21192668615083
998,2023-02-11,77.4731731215887
999,2023-02-18,85.12484454100488
1000,2023-02-25,84.16838561357785
1001,2023-03-04,86.0813034684319
1002,2023-03-11,85.12484454100488
1003,2023-03-18,87.03776239585892
1004,2023-03-25,89.90713917813999
1005,2023-04-01,86.0813034684319
1006,2023-04-08,87.99422132328594
1007,2023-04-15,87.03776239585892
1008,2023-04-22,84.16838561357785
1009,2023-04-29,87.99422132328594
1010,2023-05-06,87.99422132328594
1011,2023-05-13,87.03776239585892
1012,2023-05-20,87.99422132328594
1013,2023-05-27,91.82005703299401
1014,2023-06-03,90.86359810556701
1015,2023-06-10,91.82005703299401
1016,2023-06-17,93.73297488784806
1017,2023-06-24,92.77651596042105
1018,2023-07-01,95.64589274270212
1019,2023-07-08,89.90713917813999
1020,2023-07-15,89.90713917813999
1021,2023-07-22,93.73297488784806
1022,2023-07-29,87.03776239585892
1023,2023-08-05,82.25546775872381
1024,2023-08-12,86.0813034684319
1025,2023-08-19,85.12484454100488
1026,2023-08-26,85.12484454100488
1027,2023-09-02,84.16838561357785
1028,2023-09-09,80.34254990386977
1029,2023-09-16,84.16838561357785
1030,2023-09-23,81.29900883129679
1031,2023-09-30,82.25546775872381
1032,2023-10-07,82.25546775872381
1033,2023-10-14,83.21192668615083
1034,2023-10-21,80.34254990386977
1035,2023-10-28,80.34254990386977
1036,2023-11-04,82.25546775872381
1037,2023-11-11,87.03776239585892
1038,2023-11-18,85.12484454100488
1039,2023-11-25,80.34254990386977
1040,2023-12-02,81.29900883129679
1041,2023-12-09,79.38609097644274
1042,2023-12-16,81.29900883129679
1043,2023-12-23,89.90713917813999
1044,2023-12-30,87.03776239585892
1045,2024-01-06,80.34254990386977
1046,2024-01-13,78.42963204901572
1047,2024-01-20,80.34254990386977
1048,2024-01-27,77.4731731215887
1049,2024-02-03,83.21192668615083
1050,2024-02-10,79.38609097644274
1051,2024-02-17,79.38609097644274
1052,2024-02-24,79.38609097644274
1053,2024-03-02,79.38609097644274
1054,2024-03-09,80.34254990386977
1055,2024-03-16,81.29900883129679
1056,2024-03-23,83.21192668615083
1057,2024-03-30,82.25546775872381
1058,2024-04-06,79.38609097644274
1059,2024-04-13,85.12484454100488
1060,2024-04-20,82.25546775872381
1061,2024-04-27,83.21192668615083
1062,2024-05-04,83.21192668615083
1063,2024-05-11,82.25546775872381
1064,2024-05-18,76.51671419416168
1065,2024-05-25,87.99422132328594
